$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,bearing,destinationNaptanId,destinationName,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received,direction,api_fetch_time
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-433490320,1,227,940GZZLUTMH,Tottenham Hale Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,1570,Between Brixton and Stockwell,Walthamstow Central,2025-11-27T20:05:58Z,2025-11-27T20:05:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:51.801Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",564921407,1,221,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,1090,At Warren Street,Walthamstow Central,2025-11-27T19:57:58Z,2025-11-27T19:57:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.779Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-861018032,1,222,940GZZLUVIC,Victoria Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,791,Between Finsbury Park and Highbury & Islington,Brixton,2025-11-27T19:52:59Z,2025-11-27T19:52:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.394Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-907678790,1,222,940GZZLUKSX,King's Cross St. Pancras Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,221,Between Finsbury Park and Highbury & Islington,Brixton,2025-11-27T19:43:29Z,2025-11-27T19:43:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:50.334Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1820622617,1,222,940GZZLUSKW,Stockwell Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,1151,Between Finsbury Park and Highbury & Islington,Brixton,2025-11-27T19:58:59Z,2025-11-27T19:58:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:51.529Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1240525523,1,277,940GZZLUHAI,Highbury & Islington Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,430,At Oxford Circus,Walthamstow Central,2025-11-27T19:46:58Z,2025-11-27T19:46:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:49.974Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2066378846,1,212,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,1450,At Victoria,Walthamstow Central,2025-11-27T20:03:58Z,2025-11-27T20:03:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.779Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2114492597,1,221,940GZZLUFPK,Finsbury Park Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,430,At Warren Street,Walthamstow Central,2025-11-27T19:46:58Z,2025-11-27T19:46:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:49.097Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-433293712,1,277,940GZZLUTMH,Tottenham Hale Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,910,At Oxford Circus,Walthamstow Central,2025-11-27T19:54:58Z,2025-11-27T19:54:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:51.801Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1368672409,1,277,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,1210,At Oxford Circus,Walthamstow Central,2025-11-27T19:59:58Z,2025-11-27T19:59:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.779Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",969586195,1,212,940GZZLUBLR,Blackhorse Road Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,1330,At Victoria,Walthamstow Central,2025-11-27T20:01:58Z,2025-11-27T20:01:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:46.871Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",564266047,1,241,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,971,At Euston,Walthamstow Central,2025-11-27T19:55:59Z,2025-11-27T19:55:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.779Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-906236998,1,242,940GZZLUKSX,King's Cross St. Pancras Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,491,At Seven Sisters Platform 5,Brixton,2025-11-27T19:47:59Z,2025-11-27T19:47:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:50.334Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-326209240,1,227,940GZZLUBLR,Blackhorse Road Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,1690,Between Brixton and Stockwell,Walthamstow Central,2025-11-27T20:07:58Z,2025-11-27T20:07:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:46.871Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1955963240,1,275,940GZZLUSKW,Stockwell Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,851,Between Kings Cross St. Pancras and Euston,Brixton,2025-11-27T19:53:59Z,2025-11-27T19:53:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:51.529Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-9642703,1,236,940GZZLUVXL,Vauxhall Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,1571,Between Walthamstow Central and Blackhorse Road,Brixton,2025-11-27T20:05:59Z,2025-11-27T20:05:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.156Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-772786741,1,235,940GZZLUKSX,King's Cross St. Pancras Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,731,At Pimlico,Walthamstow Central,2025-11-27T19:51:59Z,2025-11-27T19:51:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:50.334Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1821794343,1,271,940GZZLUKSX,King's Cross St. Pancras Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,611,At Tottenham Hale,Brixton,2025-11-27T19:49:59Z,2025-11-27T19:49:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:50.334Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1315825078,1,277,940GZZLUSVS,Seven Sisters Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,791,At Oxford Circus,Walthamstow Central,2025-11-27T19:52:59Z,2025-11-27T19:52:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:51.25Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1727888762,1,271,940GZZLUBXN,Brixton Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,1690,At Tottenham Hale,Brixton,2025-11-27T20:07:58Z,2025-11-27T20:07:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:47.999Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1016738471,1,235,940GZZLUFPK,Finsbury Park Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,970,At Pimlico,Walthamstow Central,2025-11-27T19:55:58Z,2025-11-27T19:55:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:49.097Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1607728576,1,273,940GZZLUBXN,Brixton Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,191,At Stockwell,Brixton,2025-11-27T19:42:59Z,2025-11-27T19:42:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:47.999Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-610326378,1,275,940GZZLUBXN,Brixton Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,1030,Between Kings Cross St. Pancras and Euston,Brixton,2025-11-27T19:56:58Z,2025-11-27T19:56:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:47.999Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1919394149,1,270,940GZZLUBLR,Blackhorse Road Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,491,At Finsbury Park,Walthamstow Central,2025-11-27T19:47:59Z,2025-11-27T19:47:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:46.871Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1223640380,1,236,940GZZLUVIC,Victoria Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,1331,Between Walthamstow Central and Blackhorse Road,Brixton,2025-11-27T20:01:59Z,2025-11-27T20:01:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.394Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1822064409,1,242,940GZZLUSKW,Stockwell Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,1451,At Seven Sisters Platform 5,Brixton,2025-11-27T20:03:59Z,2025-11-27T20:03:59Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:51.529Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1665052205,1,235,940GZZLUWWL,Walthamstow Central Underground Station,victoria,Victoria,Southbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,1570,At Pimlico,Walthamstow Central,2025-11-27T20:05:58Z,2025-11-27T20:05:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.779Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",294586456,1,234,940GZZLUPCO,Pimlico Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,1090,Between Seven Sisters and Finsbury Park,Brixton,2025-11-27T19:57:58Z,2025-11-27T19:57:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:50.965Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2025891389,1,270,940GZZLUTMH,Tottenham Hale Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,370,At Finsbury Park,Walthamstow Central,2025-11-27T19:45:58Z,2025-11-27T19:45:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:51.801Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",966518383,1,274,940GZZLUVXL,Vauxhall Underground Station,victoria,Victoria,Southbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,250,At Victoria,Brixton,2025-11-27T19:43:58Z,2025-11-27T19:43:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.156Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-2069498983,1,235,940GZZLUHAI,Highbury & Islington Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,850,At Pimlico,Walthamstow Central,2025-11-27T19:53:58Z,2025-11-27T19:53:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:49.974Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-726845896,1,275,940GZZLUOXC,Oxford Circus Underground Station,victoria,Victoria,Southbound - Platform 5,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,281,Between Kings Cross St. Pancras and Euston,Brixton,2025-11-27T19:44:29Z,2025-11-27T19:44:29Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:50.604Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",863482187,1,272,940GZZLUTMH,Tottenham Hale Underground Station,victoria,Victoria,Northbound - Platform 1,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,1510,At Stockwell,Walthamstow Central,2025-11-27T20:04:58Z,2025-11-27T20:04:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:51.801Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1666306584,1,242,940GZZLUHAI,Highbury & Islington Underground Station,victoria,Victoria,Southbound - Platform 5,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,370,At Seven Sisters Platform 5,Brixton,2025-11-27T19:45:58Z,2025-11-27T19:45:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:49.974Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1666106247,1,221,940GZZLUWRR,Warren Street Underground Station,victoria,Victoria,Northbound - Platform 3,,940GZZLUWWL,Walthamstow Central Underground Station,2025-11-27T19:39:48.7533783Z,4,At Platform,Walthamstow Central,2025-11-27T19:39:52Z,2025-11-27T19:39:52Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.971Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,outbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2126552877,1,234,940GZZLUBXN,Brixton Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,1450,Between Seven Sisters and Finsbury Park,Brixton,2025-11-27T20:03:58Z,2025-11-27T20:03:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:47.999Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1910997402,1,274,940GZZLUVIC,Victoria Underground Station,victoria,Victoria,Southbound - Platform 4,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,4,At Platform,Brixton,2025-11-27T19:39:52Z,2025-11-27T19:39:52Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:52.394Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,inbound,2025-11-27 19:40:16
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1014040857,1,222,940GZZLUBXN,Brixton Underground Station,victoria,Victoria,Northbound - Platform 2,,940GZZLUBXN,Brixton Underground Station,2025-11-27T19:39:48.7533783Z,1330,Between Finsbury Park and Highbury & Islington,Brixton,2025-11-27T20:01:58Z,2025-11-27T20:01:58Z,tube,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",00:00:00,0001-01-01T00:00:00,0001-01-01T00:00:00,2025-11-27T19:39:47.999Z,2025-11-27T19:39:48Z,0001-01-01T00:00:00,,2025-11-27 19:40:16
